id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,characters,director
tm1038857,"['lady', 'bos', 'jackie', 'collins', 'story']",MOVIE,"['1968', 'jackie', 'collins', 'published', 'first', 'novel', 'world', 'full', 'married', 'men', 'remarkable', 'success', 'immediate', 'scandal', 'next', 'decade', 'would', 'go', 'build', 'empire', 'writing', 'book', 'female', 'agency', 'came', 'woman', 'unapologetic', 'need', 'sexual', 'desire', 'devoted', 'reader', 'became', 'symbol', 'effortless', 'power', 'defined', 'heroine']",NEW,3.0,96,['documentation'],"['GB', 'US']",,tt13244024,6.8,401.0,2.614,6.65,"['jackie collins', 'joan collins', 'terry wogan', 'tita cahn', 'hazel collins', 'jennifer daugherty', 'barbara davis', 'gina fueth', 'jan gold', 'johnny gold']","['self archive footage', 'self', 'self archive footage', 'self', 'self', 'self', 'self', 'self', 'self', 'self']",['laura fairrie']
tm1011188,['meskina'],MOVIE,"['moroccandutch', 'single', 'thirtysomething', 'seen', 'meskina', 'pitycase', 'family', 'desparately', 'want', 'couple']",NEW,4.5,98,"['comedy', 'romance']",['NL'],,tt13691036,5.6,913.0,4.612,6.2,"['maryam hassouni', 'bilal wahib', 'jouman fattal', 'nasrdin dchar', 'yasmin karssing', 'vincent bani', 'fahd larhzaoui', 'samya hafsaoui', 'sabri saddik', 'joy delima', 'oscar aerts', 'najib amhali', 'soundos el ahmadi', 'sisi bolantini']","['leyla', 'rayan', 'malika', 'amin', 'alicia x', 'fabian', 'ibrahim', 'sumi', 'yassin', 'patricia', 'klaas', 'ali', 'amira', 'yasmina']",['daria bukvic']
tm1023388,"['madame', 'claude']",MOVIE,"['paris', 'late', '1960s', 'madame', 'claude', 'head', 'flourishing', 'business', 'dedicated', 'prostitution', 'give', 'power', 'french', 'political', 'criminal', 'world', 'end', 'empire', 'closer', 'think']",NEW,3.0,112,"['crime', 'drama', 'romance']",['FR'],,tt10307724,5.4,3402.0,15.666,5.8,"['karole rocher', 'garance marillier', 'roschdy zem', 'pierre deladonchamps', 'paul hamy', 'benjamin biolay', 'hafsia herzi', 'liah oprey', 'josphine de la baume', 'mylne jampano', 'annabelle belmondo', 'djanis bouzyani', 'virgile bramly', 'la rostain', 'lucile jaillant', 'mathilde moigno', 'aleksandra yermak', 'vincent pannetier', 'arnaud de montlivault', 'michelle figlarz', 'regina anikiy', 'jeannick gravelines', 'xavier alcan', 'tony martone', 'sbastien gill', 'paul manniez', 'alain figlarz']","['madame claude', 'sidonie', 'jo attia', 'serge', 'andr', 'the chief of police', 'nadge', 'virginie', 'josie', 'yoshiro', 'kate', 'alban', 'paul', 'lola', 'physio at castel', 'the contemplated girl uncredited', 'shop client uncredited', 'one of the politicians uncredited', 'the doctor uncredited', 'simone', 'genevive', 'diplomat', 'client friend of sidonies father', 'joe panzani uncredited', 'rg', 'adrien', 'the russian']",['sylvie verheyde']
tm1049290,['murder'],MOVIE,"['magda', 'long', 'ago', 'abandoned', 'career', 'sake', 'family', 'life', 'podkowa', 'lesna', 'near', 'warsaw', 'one', 'evening', 'accidentally', 'discovers', 'body', 'murdered', 'woman', 'park', 'deceased', 'wshaped', 'pendant', 'around', 'neck', 'identical', 'belonging', 'longlost', 'friend', 'weronika', 'background', 'murder', 'famous', 'name', 'businessman', 'candidate', 'senator', 'official', 'investigation', 'conducted', 'commissioner', 'jacek', 'sikora', 'magdas', 'former', 'love', 'since', 'biggest', 'challenge', 'far', 'bicycle', 'thief', 'corpse', 'beyond', 'compulsive', 'crime', 'fiction', 'reader', 'begin', 'trail', 'murderer', 'unraveling', 'mystery', 'path', 'cross', 'many', 'time', 'handsome', 'veterinarian', 'also', 'appear', 'horizon']",NEW,4.5,105,"['comedy', 'thriller', 'drama', 'crime', 'scifi']",['PL'],,tt13377488,5.3,1484.0,62.599,5.7,"['pawe domagaa', 'piotr adamczyk', 'przemysaw bluszcz', 'rafa krlikowski', 'dorota segda', 'olga sarzyska', 'anna smoowik', 'jowita budnik', 'jacek knap', 'sandra staniszewska', 'jowita budnik', 'stefan knothe', 'szymon bobrowski']","['komisarz jacek sikora', 'nan', 'nan', 'nan', 'nan', 'nan', 'magda', 'nan', 'nan', 'joanna maj', 'ilona czerwiska', 'bielecki', 'nan']",['piotr mularuk']
tm1159301,"['forgive', 'u', 'trespass']",MOVIE,"['1939', 'germany', 'disabled', 'farm', 'boy', 'pursued', 'nazi', 'soldier', 'hitler', 'enacts', 'aktion', 't4', 'program', 'euthanize', 'people', 'disability']",NEW,3.0,13,"['war', 'drama']",['US'],,tt17162524,6.5,32357.0,37.229,6.3,"['knox gibson', 'hanneke talbot', 'justin mader', 'nathaniel mcparland', 'tyler hutchings', 'noah lamanna', 'luke marty', 'dan macdonald', 'todd campbell']","['peter', 'eva', 'german officer', 'karl', 'older boy', 'young woman', 'soldier 1', 'soldier 2', 'soldier 3']",['ashley eakin']
tm1207715,"['larva', 'pendant']",MOVIE,"['silly', 'shortfilm', 'sequel', 'larva', 'island', 'movie', 'follows', 'farting', 'friend', 'red', 'yellow', 'bumbling', 'misadventure', 'city']",NEW,1.0,33,"['comedy', 'family', 'animation']",[],,,7.75,4932.5,467.11,7.0,"['hong beomgi', 'kang sihyun']","['nan', 'nan']",['youngcheol joe']
tm1049083,"['trese', 'dark']",MOVIE,"['star', 'creator', 'gather', 'discus', 'trese', 'filipino', 'folklore', 'inspiration', 'comic', 'beginning', 'journey', 'anime', 'series']",NEW,3.0,36,['documentation'],['PH'],,,7.7,2150.0,2.792,7.5,"['atom araullo', 'yvette tan', 'liza soberano', 'shay mitchell', 'jay oliva', 'tanya yuson', 'mihk vergara', 'zig marasigan', 'budjette tan', 'kajo baldisimo']","['self  host', 'self  host', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self']",
tm1030241,['kurup'],MOVIE,"['film', 'based', 'infamous', 'charlie', 'murder', 'case', 'indian', 'state', 'kerala', 'main', 'culprit', 'sukumara', 'kurup', 'run', 'decade', 'still', 'caught', 'story', 'revolves', 'around', 'perspective', 'police', 'officer', 'investigating']",NEW,3.0,155,"['thriller', 'crime']",['IN'],,tt7026666,7.1,12251.0,3.893,6.1,"['dulquer salmaan', 'sobhita dhulipala', 'indrajith sukumaran', 'tovino thomas', 'shine tom chacko', 'sunny wayne', 'p balachandran', 'm r gopakumar', 'sudheesh', 'surabhi lakshmi', 'vijayaraghavan', 'bharath srinivasan', 'suresh oberoi', 'shivajith padmanabhan', 'maya menon', 'anupama parameswaran', 'saiju kurup', 'hareesh perumanna', 'nayana elza', 'kalabhavan shaju', 'krrish s kumar', 'mathew varghese']","['sukumara kuruppu', 'sharada', 'dysp krishnadas', 'charlie', 'bhasi pillai', 'peter', 'gopalakrishna pillai', 'charlies father', 'nan', 'nan', 'kurups father', 'izaakh', 'nan', 'shabu', 'gomathi', 'charlies wife', 'police officer', 'police constable', 'nan', 'nan', 'nan', 'nan']",['srinath rajendran']
tm1073555,"['thimmarusu', 'assignment', 'vali']",MOVIE,"['cab', 'driver', 'found', 'dead', 'young', 'pub', 'employee', 'framed', 'murder', 'sent', 'jail', '8', 'year', 'come', 'parole', 'lawyer', 'take', 'case', 'prove', 'innocence']",NEW,3.0,127,"['crime', 'thriller', 'drama']",['IN'],,tt13310936,7.2,1544.0,1.932,7.7,"['satyadev kancharana', 'priyanka jawalkar', 'ajay', 'brahmaji', 'viva harsha', 'praveen', 'jhansi', 'sandhya janak', 'ravi babu', 'ankith koyya', 'chaitanya rao', 'meesam suresh']","['thimmarusu', 'anu', 'nan', 'sudhakar', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['sharan koppisetty']
tm1044137,"['headspace', 'unwind', 'mind']",MOVIE,"['want', 'relax', 'meditate', 'sleep', 'deeply', 'personalize', 'experience', 'according', 'mood', 'mindset', 'headspace', 'interactive', 'special']",NEW,1.0,15,"['animation', 'documentation']",['US'],,tt14684160,7.2,132.0,6.434,7.2,"['andy puddicombe', 'evelyn lewis prieto', 'ginger daniels', 'darren pettie', 'simon prebble', 'rhiannon mcgavin', 'kate seftel']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",
tm1116525,"['short', 'perfect']",MOVIE,"['divorced', 'lawyer', 'fall', 'charismatic', 'cardiologist', 'difference', 'size', 'lead', 'family', 'friction', 'ready', 'listen', 'heart']",NEW,4.5,94,"['comedy', 'romance']",['BR'],,tt15863594,5.3,1007.0,15.364,6.2,"['juliana paes', 'leandro hassum', 'elizngela', 'marcelo mansfield ', 'marcelo laham', 'luana martau', 'pietra hassum', 'letcia birkheuer', 'carol portes', 'rogerio morgado', 'rafael portugal']","['ivana', 'len', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['ale mchaddo']
tm1019865,"['wild', 'dog']",MOVIE,"['wild', 'dog', 'aka', 'vijay', 'varma', 'nia', 'agent', 'who', 'brought', 'back', 'field', 'desk', 'job', 'handle', 'terrorism', 'case', 'despite', 'personal', 'motive', 'move', 'heaven', 'earth', 'ensure', 'justice', 'served', 'sake', 'country']",NEW,2.5,145,"['thriller', 'crime', 'action']",['IN'],,tt11503178,6.1,2283.0,3.231,5.9,"['nagarjuna akkineni', 'dia mirza', 'saiyami kher', 'atul kulkarni', 'anish kuruvilla', 'dayanand reddy', 'rahul singh', 'avijit dutt', 'ali reza', 'kelly dorji', 'malhottra shivam', 'vinay nallakadi', 'prakash sudarshan', 'trivikram nallamshetty', 'bilal hossein', 'mayank parakh', 'vamsi raghava yenumula', 'pradeep rudra']","['vijay varma', 'priya varma', 'arya pandit', 'hemanth', 'vinod pandey', 'mohd peerbhoy', 'nawaz', 'abdulla', 'ali reza', 'laxman', 'terrorist', 'terrorist', 'rudra goud', 'manish', 'khalid the antagonist', 'caleb matthews', 'nias under cover agent', 'hashwanth manohar']",['ahishor solomon']
tm990740,"['would', 'sophia', 'loren']",MOVIE,"['nancy', 'vincenza', 'kulik', 'italianamerican', 'grandmother', 'fort', 'lee', 'new', 'jersey', 'experienced', 'many', 'challenge', 'triumph', 'always', 'meet', 'life', 'journey', 'love', 'resilience', 'joy', 'inspired', 'part', 'another', 'italian', 'movie', 'star', 'sophia', 'loren']",NEW,3.0,33,['documentation'],['US'],,,6.6,2211.5,3.934,6.7,"['nancy kulik', 'sophia loren', 'edoardo ponti']","['self', 'self', 'self']",['ross kauffman']
tm1041329,"['one', 'second']",MOVIE,"['story', 'follows', 'young', 'man', 'get', 'know', 'girl', 'cause', 'many', 'problem', 'he', 'exposed', 'accident', 'life', 'take', 'drastic', 'turn']",NEW,3.0,88,"['comedy', 'romance']",['EG'],,tt13065704,4.7,378.0,1.96,8.0,"['dina el sherbiny', 'mostafa khater', 'fathy abdel wahab', 'sawsan badr', 'lella fadda', 'ola roshdy', 'hamada samaida', 'azouz adel', 'ahmed al fishawy', 'bayoumi fouad', 'sherif desouqy', 'usha', 'ayman alkaysouni', 'mostafa abu seriea', 'taher abu lela', 'mohamed el sobky']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['akram farid']
tm1013111,"['1000', 'mile', 'christmas']",MOVIE,"['christmas', 'tale', 'romantic', 'comedy', 'story', 'man', '30', 'learns', 'reluctantly', 'get', 'carried', 'away', 'spirit']",NEW,3.0,102,"['comedy', 'romance', 'fantasy', 'family']",['ES'],,tt13782052,5.7,1502.0,16.617,6.3,"['tamar novas', 'vernica forqu', 'andrea ros', 'peter vives', 'ferm reixach', 'yan huang', 'daniel barea cabrera', 'sergio pozo', 'natalia agero avecilla']","['ral', 'roco', 'paula', 'pablo', 'antonio', 'traductora', 'alberto', 'lozano', 'neiborgh']",['lvaro fernndez armero']
tm1027639,['annaatthe'],MOVIE,"['kaaliyan', 'village', 'president', 'madurai', 'district', 'fondly', 'called', 'annaatthe', 'niece', 'compete', 'marry', 'fall', 'love', 'another', 'woman', 'visit', 'sister', 'get', 'married', 'shift', 'kolkata', 'face', 'unknown', 'threat', 'soon', 'brother', 'come', 'aid']",NEW,2.5,163,"['drama', 'action', 'comedy']",['IN'],,tt11253090,4.0,9643.0,3.922,7.1,"['rajinikanth', 'nayanthara', 'keerthy suresh', 'jagapati babu', 'meena', 'khushboo', 'bala', 'prakash raj', 'soori', 'abhimanyu singh', 'vela ramamoorthy', 'pandiarajan', 'livingston', 'sathyan sivakumar', 'sathish', 'george mariyan', 'redin kingsley', 'thavasi', 'kabali vishwanth', 'arjai', 'nadodigal gopal', 'kulappulli leela', 'billy murali']","['annaatthe kaalaiyaan', 'pattamal', 'thanga meenakshi', 'udhav palekar', 'mangayarkarasi', 'angayarkanni', 'arjun', 'nattadurai', 'pachakili', 'manoj palekar', 'kaalaiyans uncle', 'angayarkannis husband', 'mangayarkarasis husband', 'mangayarkarasis brother', 'angayarkannis brother', 'komberi mookan', 'nattadurais brother in law', 'priest', 'nan', 'nan', 'kaalaiyans uncle', 'kaalaiyaans grandmother', 'manoj palekars henchman']",['siva']
tm1128292,"['michael', 'che', 'shame', 'devil']",MOVIE,"['michael', 'che', 'return', 'stage', 'oakland', 'tackle', 'american', 'patriotism', 'black', 'leadership', 'jealous', 'ex', 'loose', 'bear', 'mental', 'health']",NEW,3.0,58,['comedy'],[],,tt15829666,6.4,1091.0,3.478,7.2,['michael che'],['self'],['kristian mercado']
tm869475,['pagglait'],MOVIE,"['widowed', 'soon', 'marriage', 'young', 'woman', 'grapple', 'inability', 'grieve', 'quirky', 'relative', 'startling', 'discovery', 'late', 'husband']",NEW,3.0,114,"['comedy', 'drama']",['IN'],,tt11142762,6.9,9287.0,3.997,7.1,"['sanya malhotra', 'shruti sharma', 'chetan sharma', 'ashutosh rana', 'sheeba chaddha', 'raghubir yadav', 'natasha rastogi', 'rajesh tailang', 'meghna malik', 'jameel khan', 'ananya khare', 'yamini singh', 'saroj singh', 'sayani gupta', 'ashlesha thakur', 'aasif khan', 'sharib hashmi', 'sachin chaudhary', 'nakul roshan sandev', 'bhupesh pandya']","['sandhya giri', 'nazia zaidei', 'alok giri', 'shivendra giri', 'usha giri', 'papu tayaji', 'alka pandey', 'tarun giri', 'tulika mausi', 'ghanshyam', 'rashmi giri', 'janaki bua', 'dadi', 'akansha roy', 'aditi giri', 'parchun', 'bk arora', 'achint', 'aditya giri', 'girish pandey']",['umesh bist']
tm1179579,"['good', 'hand']",MOVIE,"['diagnosed', 'terminal', 'illness', 'single', 'mother', 'encounter', 'suave', 'bachelor', 'grapple', 'future', 'headstrong', 'sixyearold']",NEW,3.0,104,"['drama', 'comedy', 'romance', 'family']",['TR'],,tt14898794,5.6,2618.0,8.29,6.7,"['asl enver', 'kaan urgancolu', 'mert ege ak', 'ezgi enler', 'vural sahanoglu', 'latif koru', 'gizem zmen', 'serta gder', 'defne ayse zpirin']","['nan', 'nan', 'can', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['ketche']
tm1040733,"['mother', 'garden']",MOVIE,"['mother', 'garden', 'celebrates', 'strength', 'resiliency', 'black', 'woman', 'family', 'complex', 'often', 'time', 'humorous', 'relationship', 'mother', 'daughter']",NEW,3.0,84,['documentation'],['US'],,tt14369930,8.6,132.0,2.079,8.026,,,
tm1080114,"['hostage', 'house']",MOVIE,"['realtor', 'daughter', 'taken', 'hostage', 'armed', 'robber']",NEW,3.0,90,['thriller'],['US'],,tt13033790,3.9,860.0,4.731,6.8,"['jennifer taylor', 'julia terranova', 'emily sweet', 'justin c schilling', 'patrick cronen', 'michelle sander', 'bryce barfield']","['susan', 'heather', 'natalie', 'keith', 'darren', 'officer uncredited', 'officer uncredited']",['david benullo']
tm983730,"['amy', 'tan', 'unintended', 'memoir']",MOVIE,"['amy', 'tan', 'established', 'one', 'america', 'respected', 'literary', 'voice', 'born', 'chinese', 'immigrant', 'parent', 'would', 'decade', 'author', 'joy', 'luck', 'club', 'fully', 'understand', 'inherited', 'trauma', 'rooted', 'legacy', 'woman', 'survived', 'tradition', 'concubinage']",NEW,3.0,101,['documentation'],['US'],,tt10393074,7.7,321.0,4.121,8.3,"['amy tan', 'isabel allende', 'kevin kwan']","['self', 'self', 'self']",['james redford']
tm1067260,"['tughlaq', 'durbar']",MOVIE,"['budding', 'politician', 'devious', 'plan', 'rise', 'rank', 'suddenly', 'develops', 'alter', 'ego', 'interferes', 'every', 'crooked', 'move']",NEW,3.0,145,"['drama', 'thriller', 'comedy']",['IN'],,tt9769668,5.4,1605.0,2.386,6.9,"['vijay sethupathi', 'r parthiban', 'raashii khanna', 'manjima mohan', 'karunakaran', 'bagavathi perumal', 'rajkumar', 'samyuktha karthik', 'madhan bob', 'muthukumar', 'gayathrie shankar', 'prathap pothan', 'sathyaraj', 'raju sundaram', 'pondy ravi', 'raichal rabecca philip', 'raveena ravi']","['singaravelan', 'rayappan', 'kamatchi', 'manimegalai', 'vasu', 'mangalam', 'mangalams aide', 'damayanthi', 'ayushman sait', 'deputy mayor', 'special appearance in arasial kedi song', 'doctor cameo appearance', 'nagaraja chola cameo appearance', 'special appearance in arasial kedi song', 'it officer', 'nan', 'kamatchi voice']",['delhi prasad deenadayal']
tm1082515,"['untold', 'caitlyn', 'jenner']",MOVIE,"['caitlyn', 'jenner', 'unlikely', 'path', 'olympic', 'glory', 'inspirational', 'challenging', 'road', 'embracing', 'true', 'self', 'proved', 'even', 'meaningful']",NEW,4.0,69,"['documentation', 'sport']",['US'],,tt15101946,6.4,2456.0,4.431,6.6,['caitlyn jenner'],['self'],['crystal moselle']
tm1142245,"['kadaseela', 'biriyani']",MOVIE,"['studious', 'teen', 'want', 'simple', 'life', 'conned', 'violent', 'older', 'brother', 'joining', 'grandiose', 'plan', 'avenge', 'murdered', 'father']",NEW,3.0,115,"['drama', 'crime', 'comedy']",['IN'],,tt11441458,7.5,1315.0,1.627,7.7,"['vijay ram', 'vasanth selvam', 'hakeem shajahan', 'dinesh mani', 'vijay sethupathi']","['chiku pandi', 'periya pandi', 'johan azra', 'ila pandi', 'lorry driver']",['nishanth kalidindi']
tm1109843,"['meenakshi', 'sundareshwar']",MOVIE,"['forced', 'live', 'apart', 'due', 'unique', 'job', 'prospect', 'two', 'newlywed', 'face', 'hassle', 'hiccup', 'hilarity', 'arise', 'longdistance', 'marriage']",NEW,3.0,141,"['romance', 'comedy']",['IN'],,tt13529034,7.1,17366.0,2.223,5.2,"['sanya malhotra', 'abhimanyu dasani', 'purnendu bhattacharya', 'shivkumar subramaniam', 'mahesh pillai', 'sonali sachdev', 'ritika shrotri', 'nivedita bhargava', 'komal chhabria', 'manoj mani mathew', 'archana iyer', 'kalp shah', 'varun shashi rao', 'sukesh arora', 'danish sood', 'saurabh sharma', 'khuman nongyai', 'chetan sharma']","['meenakshi', 'sundareshwar', 'mani', 'thatha', 'ganapathy', 'samruddhi', 'mukai', 'rukmani attai', 'suhasini', 'vaman', 'poojitha', 'rasu', 'ananthan', 'senthil', 'pvr', 'tutor ramanujan', 'diganta', 'sai kumar']",['vivek soni']
tm1092075,"['forever', 'rich']",MOVIE,"['rising', 'rap', 'superstar', 'spiral', 'humiliating', 'video', 'go', 'viral', 'push', 'battle', 'redemption', 'course', 'one', 'long', 'night']",NEW,4.0,90,"['crime', 'comedy', 'drama', 'music', 'thriller']",['NL'],,tt12748300,5.5,1025.0,17.216,6.0,"['jonas smulders', 'danil kolf', 'sinem kavus', 'hadewych minis', 'yootha wongloising', 'mustafa duygulu', 'yassin dardour', 'sergio krijnen']","['richie', 'tony', 'anna', 'els', 'jessica', 'abdel', 'bilal', 'nan']",['shady elhamus']
tm1092309,"['couldnt', 'become', 'adult']",MOVIE,"['prodded', 'friend', 'request', 'feckless', 'fortysomething', 'recall', 'past', 'relationship', '90', 'onward', 'looking', 'vanished', 'hope', 'dream']",NEW,3.0,124,"['drama', 'romance']",['JP'],,tt14236064,6.4,706.0,10.432,6.3,"['mirai moriyama', 'sairi ito', 'masahiro higashide', 'sumire', 'atsushi shinohara', 'yuko oshima', 'masato hagiwara', 'takehiro hira', 'moemi katayama', 'masanobu takashima', 'lasalle ishii', 'amane okayama', 'eita okuno', 'hideko hara']","['makoto sat', 'kaori kato', 'kenta sekiguchi', 's', 'toshihiko nanase', 'megumi ishida', 'hideaki miyoshi', 'keiichiro sanai', 'ayaka iwai', 'takayuki onda', 'mitsuo oguro', 'taniguchi', 'miyajima', 'megumis mother']",['yoshihiro mori']
tm886193,['laabam'],MOVIE,"['president', 'farmer', 'association', 'want', 'set', 'community', 'farming', 'initiative', 'take', 'big', 'shot', 'want', 'destroy', 'plan', 'start', 'biodiesel', 'project', 'land']",NEW,2.5,144,"['drama', 'action']",['IN'],,tt10300450,3.4,799.0,2.339,5.0,"['vijay sethupathi', 'shruti haasan', 'jagapati babu', 'kalaiyarasan', 'sai dhanshika', 'ramesh thilak', 'prithvi pandiarajan', 'daniel annie pope', 'g marimuthu', 'vincent asokan', 'shanmugarajan', 'o a k sundar', 'nithish veera', 'diana champika']","['pakkiri', 'clara', 'vanagamudi', 'benny', 'nan', 'tesla', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['s p jananathan']
tm1124066,"['carlos', 'ballarta', 'false', 'prophet']",MOVIE,"['mexican', 'comic', 'carlos', 'ballarta', 'back', 'time', 'he', 'using', 'sharp', 'black', 'humor', 'challenge', 'cultural', 'religious', 'view', 'latin', 'america']",NEW,3.0,63,['comedy'],['MX'],,tt15733384,6.7,132.0,3.738,5.2,['carlos ballarta'],['self'],"['felix de valdivia', 'ral campos']"
tm1171107,"['surviving', 'paradise', 'family', 'tale']",MOVIE,"['kalahari', 'desert', 'face', 'worsening', 'dry', 'season', 'pride', 'pack', 'herd', 'kind', 'must', 'rely', 'power', 'family', 'survive']",NEW,3.0,78,['documentation'],"['GB', 'US']",,tt18059108,7.5,612.0,47.257,6.6,['regjean page'],['narrator'],['rene godfrey']
tm1104252,"['escape', 'undertaker']",MOVIE,"['undertaker', 'set', 'trap', 'decorated', 'tag', 'team', 'new', 'day', 'mansion', 'dont', 'know', 'undertaker', 'extreme', 'haunted', 'house', 'packed', 'brim', 'supernatural', 'challenge', 'viewer', 'decide', 'fate', 'poor', 'soul', 'trying', 'survive', 'wrath']",NEW,4.5,31,"['thriller', 'family', 'horror', 'comedy']",['US'],,tt15387782,4.2,926.0,54.755,5.1,"['mark calaway', 'kofi sarkodiemensah', 'austin watson', 'ettore ewen']","['the undertaker', 'kofi kingston', 'xavier woods', 'big e']",['ben simms']
tm1038364,"['ghost', 'lab']",MOVIE,"['witnessing', 'haunting', 'hospital', 'two', 'doctor', 'become', 'dangerously', 'obsessed', 'obtaining', 'scientific', 'proof', 'ghost', 'exist']",NEW,2.5,117,"['thriller', 'drama', 'horror', 'scifi']",['TH'],,tt13446126,5.1,1424.0,50.322,6.5,"['thanapob leeratanakajorn', 'paris intarakomalyasut', 'nuttanicha dungwattanawanich', 'suquan bulakul', 'pearachanee siralert', 'natthawut jenmana', 'chaleeda gilbert', 'anchuleeon buagaew', 'jinjuta rattanaburi', 'alanta potjes', 'suniti supavarahasoonthorn', 'prem fakseemuang', 'ekkhapop sunwannakij', 'thawatchai janthawan', 'sombat inopast', 'pranya sakiyalak', 'chonthanatkorn yoochayantee', 'sukanya chaumtong', 'sutarat prathomthong', 'kanjana vinaipanid', 'kamonthip skulgunbundit', 'sikharin langkulsen', 'jirachaya rengmukda', 'chanya laongpan', 'teeraphat thirawat', 'eduard karapetian', 'sarah awopejo', 'prom phukarun', 'donkorn mongkol', 'paisit kaenchan', 'weerachai yaikwawong', 'romchat tanalappipat', 'saovaluk toonim']","['wee', 'gla', 'mai', 'wees mother', 'glas mother', 'namo', 'glas sister', 'senior nurse', 'nurse joon', 'young gla', 'young wee', 'glas father', 'stage host', 'burn victim ghost', 'security guard', 'hospital director', 'nurse 1', 'nurse 2', 'nurse 3', 'nurse 4', 'surgical nurse', 'cancer patient', 'medical extern', 'medical extern', 'medical extern', 'foreigners', 'foreigners', 'grandma', 'grandmas family', 'grandmas family', 'ambulance driver', 'teacher', 'teacher']",['paween purijitpanya']
tm1022280,"['maha', 'samudram']",MOVIE,"['two', 'men', 'vizag', 'steadfast', 'friend', 'since', 'year', 'happens', 'one', 'forced', 'city', 'take', 'responsibility', 'mistake']",NEW,3.0,152,['drama'],['IN'],,,6.25,479.0,1.855,6.3,"['siddharth', 'sharwanand', 'aditi rao hydari', 'anu emmanuel', 'jagapati babu', 'rao ramesh', 'ramachandra raju', 'saranya ponvannan', 'viva harsha', 'anand ramaraju', 'goparaju ramana', 'pammi sai', 'fish venkat']","['vijay', 'arjun', 'mahalakshmi', 'smitha', 'chunchu', 'gooni babji', 'dhanunjay', 'arjuns mother', 'nan', 'gabari', 'mahaas father', 'nan', 'nan']",['ajay bhupathi']
tm1180743,"['hikaru', 'utada', 'live', 'session', 'air', 'studio']",MOVIE,"['studio', 'concert', 'recorded', 'air', 'studio', 'legendary', 'recording', 'london', 'concept', 'performing', 'song', 'first', 'time', 'hikaru', 'utadas', 'brandnew', 'album', 'bad', 'mode', 'releasing', 'january', '19', 'majority', 'song', 'day', 'release', 'utada', 'performance', 'gathered', 'group', 'renowned', 'musician', 'led', 'bassist', 'jodi', 'milliner', 'band', 'master', 'tour', '2018', 'session', 'mixed', 'sound', 'engineer', 'steve', 'fitzmaurice', 'also', 'worked', 'new']",NEW,3.0,60,['music'],[],,,6.510860655737705,184.5,1.416,6.829174760787145,['hikaru utada'],['themself'],['david barnard']
tm998238,"['human', 'mongoose']",MOVIE,"['story', 'follows', 'poor', 'government', 'employee', 'land', 'lot', 'trouble', 'father', 'profession', 'fall', 'girl', 'try', 'help', 'solve', 'problem']",NEW,3.0,120,"['comedy', 'fantasy', 'horror']",['EG'],,tt13043436,5.4,995.0,3.781,5.0,"['mohamed henedi', 'menna shalabi', 'amr abdul gelil', 'sabrien', 'sherif desouqy', 'bayoumi fouad', 'mahmoud hafez', 'soliman eid', 'arefa abdul rasoul', 'donia maher', 'mohammad gomaa', 'salah abdallah', 'lubna mahmoud', 'okka', 'hamad fathy abu el reesh']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['sherif arafa']
tm1064988,"['zero', 'hero']",MOVIE,"['film', 'based', 'story', 'wa', 'wai', 'medalwinning', 'paralympic', 'athlete', 'teach', 'audience', 'even', 'people', 'lose', 'starting', 'line', 'achieve', 'victory', 'long', 'persist']",NEW,3.0,103,"['drama', 'sport']",['HK'],,tt14892216,6.7,842.0,4.779,7.4,"['sandra ng kwunyu', 'louis cheung', 'leung chung hang', 'fung ho yeung', 'tony wu', 'chin siuho', 'yeung wai lun', 'ng siuhin', 'billy luk', '', 'chung suetying', 'locker lam kahei']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",['wan chiman']
tm1143319,"['witcher', 'season', 'one', 'recap', 'beginning']",MOVIE,"['yennefers', 'magical', 'origin', 'geralts', 'first', 'meeting', 'ciri', 'event', 'continent', 'unfold', 'chronological', 'order', 'season', '1', 'rundown']",NEW,3.0,15,[],[],,,6.05,28648.5,15.189,6.1,,,
tm1119172,"['puff', 'wonder', 'reef']",MOVIE,"['baby', 'pufferfish', 'travel', 'wondrous', 'microworld', 'full', 'fantastical', 'creature', 'search', 'home', 'great', 'barrier', 'reef']",NEW,2.0,59,"['documentation', 'family']","['AU', 'US']",,tt15753666,7.1,796.0,20.188,7.8,['rose byrne'],['narrator voice'],['nick robinson']
